"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x4665604044","x1404369980255129600",2021-06-14 09:27:49,"DaisyInt","BLOOD DONOR'S DAY, 14th June 2021.
#donate #donateblood #life #WorldBloodDonorDay #bestschoolinvikaspuri #Ablock #vikaspur #newdelhi #dasiydales  #kids  #cbse #school #schooldays #covid19 #best   #dasians #staysafe 
Learn more: https://t.co/ili5FBIIvW
https://t.co/ik6OF5W5J8 https://t.co/aUAazv6Ofg","Twitter Web App",275,,,,FALSE,FALSE,1,0,,,"donate donateblood life WorldBloodDonorDay bestschoolinvikaspuri Ablock vikaspur newdelhi dasiydales kids cbse school schooldays covid19 best dasians staysafe",,"daisydales.com instagram.com/ddivikaspuri/","https://t.co/ili5FBIIvW https://t.co/ik6OF5W5J8","https://www.daisydales.com/ https://www.instagram.com/ddivikaspuri/","http://pbs.twimg.com/media/E31S41aVkAUbXV1.jpg","https://t.co/aUAazv6Ofg","https://twitter.com/DaisyInt/status/1404369980255129600/photo/1","photo","http://pbs.twimg.com/media/E31S41aVkAUbXV1.jpg","https://t.co/aUAazv6Ofg","https://twitter.com/DaisyInt/status/1404369980255129600/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DaisyInt/status/1404369980255129600","Daisy Dales Int.","","",,FALSE,57,8,0,627,59,2015-12-28 06:08:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/4665604044/1550678650",,"http://pbs.twimg.com/profile_images/1098251782856163328/cDQdQHyg_normal.png"
"x3770519183","x1404340495480856579",2021-06-14 07:30:40,"ZippyOpinionIN","Let us all do our part!

Donate blood on this World Blood Donor Day to show your concern for humanity and mankind! Donate blood and help to keep the world healthy. <U+0001F397><U+FE0F><U+0001F642>

#WorldBloodDonorDay #Donate #COVID19  #Healthy #Blood #ZippyOpinion","Twitter Web App",236,,,,FALSE,FALSE,2,0,,,"WorldBloodDonorDay Donate COVID19 Healthy Blood ZippyOpinion",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ZippyOpinionIN/status/1404340495480856579","Zippy Opinion IN","Bengaluru, Karnataka","Zippy Opinion is a community of opinion leaders who want to make their voices heard.",,FALSE,528,18,1,1517,391,2015-09-25 11:28:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/3770519183/1623652686","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1141352578707423233/9ACZ3M0b_normal.jpg"
"x1388106801229484038","x1404335779942473729",2021-06-14 07:11:55,"Ex_liberall","@piyush___jain Please Help <U+0001F64F>.
Donate Ujjawal

#helpujjawal #SidNaaz #Trending #news #BREAKING #donate #SaveMacGyver #OnThisDay #kejriwal #NarendraModi #bjp #COVID19 #Congress #CourtSlamsKejriwal #Cancer","Twitter Web App",187,"x1404325798123773966","x2518174909","piyush___jain",FALSE,FALSE,2,1,,,"helpujjawal SidNaaz Trending news BREAKING donate SaveMacGyver OnThisDay kejriwal NarendraModi bjp COVID19 Congress CourtSlamsKejriwal Cancer",,,,,,,,,,,,,"x2518174909","piyush___jain","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ex_liberall/status/1404335779942473729","Rohini ka BF <U+0001F1EE><U+0001F1F3> <U+2790>","Dwarka","Just a random guy , trying to find Peace in my Country",,FALSE,123,1183,0,2581,3470,2021-04-30 12:24:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1388106801229484038/1623857917",,"http://pbs.twimg.com/profile_images/1405582152926908420/5dBoJWUJ_normal.jpg"
"x841716084998721536","x1404323332372066304",2021-06-14 06:22:28,"salmanahmedcse","2021's Best Selling #nonprofit #HTML Website Templates - updated weekly. #charity #COVID19 #donate #themeforest 

Product Link: https://t.co/df236vtZDS https://t.co/89mPxWWjNG","Twitter Web App",151,,,,FALSE,FALSE,0,0,,,"nonprofit HTML charity COVID19 donate themeforest",,"themeforest.net/item/fundbux-c…","https://t.co/df236vtZDS","https://themeforest.net/item/fundbux-charity-fundraise-template/31222068","http://pbs.twimg.com/media/E30oVyHVoAABY77.jpg","https://t.co/89mPxWWjNG","https://twitter.com/salmanahmedcse/status/1404323332372066304/photo/1","photo","http://pbs.twimg.com/media/E30oVyHVoAABY77.jpg","https://t.co/89mPxWWjNG","https://twitter.com/salmanahmedcse/status/1404323332372066304/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/salmanahmedcse/status/1404323332372066304","Salman Ahmed","Dhaka, Bangladesh","<U+0001F4BB>Full Stack Developer at @wppool3 .  Themeforest Author @envato
https://t.co/05ObmaIK4t in CSE - <U+0001F393> Daffodil International University.
<U+0001F3CF> Cricket Lover | <U+0001F3B6> Music | <U+0001F4F7> | <U+0001F4DA> | <U+0001F3AE>",,FALSE,279,1729,9,3367,12488,2017-03-14 18:22:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/841716084998721536/1588523199",,"http://pbs.twimg.com/profile_images/1257765825571741696/kA1MBlsT_normal.jpg"
"x76059135","x1403925622095683584",2021-06-13 04:02:06,"nbhvr","Give Blood <U+0001FA78> and keep the <U+0001F30D> World beating <U+2764><U+FE0F>

#JCI #wbdd2021 #jciindia #WBDD #donate #WHO #jciindianhq #Zone4JCIIndia #COVID19 #youth #blooddonor #blood #donateblood #giveblood #donatebloodsavelives #GiveBloodandKeepTheWorldBeating 
@WHO @BloodDonorsIn @jcileaders @MCTTirupati https://t.co/PRbvKJ911Q","Twitter for iPhone",277,,,,FALSE,FALSE,5,1,,,"JCI wbdd2021 jciindia WBDD donate WHO jciindianhq Zone4JCIIndia COVID19 youth blooddonor blood donateblood giveblood donatebloodsavelives GiveBloodandKeepTheWorldBeating",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1403925413278019589/pu/img/rg-kqi86FsqzvKEx.jpg","https://t.co/PRbvKJ911Q","https://twitter.com/nbhvr/status/1403925622095683584/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1403925413278019589/pu/img/rg-kqi86FsqzvKEx.jpg","https://t.co/PRbvKJ911Q","https://twitter.com/nbhvr/status/1403925622095683584/video/1",,"x14499829 x18329263 x24236583 x1182937743606706176","WHO BloodDonorsIn jcileaders MCTTirupati","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/4171b3606efc06af.json","Andhra Pradesh","Andhra Pradesh, India","admin","India","IN","NA NA","NA NA","76.76081 84.768782 84.768782 76.76081 12.622344 12.622344 19.165472 19.165472","https://twitter.com/nbhvr/status/1403925622095683584","N.B. H<U+1D00><U+0280>s<U+029C><U+1D00><U+1D20><U+1D00><U+0280><U+1D05><U+029C><U+1D00><U+0274> R<U+1D07><U+1D05><U+1D05><U+028F>","Tirupati","<U+0001D470><U+0001D48F><U+0001D495><U+0001D486><U+0001D493><U+0001D48F><U+0001D482><U+0001D495><U+0001D48A><U+0001D490><U+0001D48F><U+0001D482><U+0001D48D> <U+0001D476><U+0001D487><U+0001D487><U+0001D48A><U+0001D484><U+0001D486><U+0001D493> - <U+0001D470><U+0001D470><U+0001D47B> <U+0001D47B><U+0001D48A><U+0001D493><U+0001D496><U+0001D491><U+0001D482><U+0001D495><U+0001D48A>",,FALSE,475,332,4,721,1677,2009-09-21 15:54:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/76059135/1538567671","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1349347266687954947/IIfoVtS6_normal.jpg"
"x76059135","x1404319505245872128",2021-06-14 06:07:15,"nbhvr","I have done my part, it's your turn now!

#JCI #wbdd2021 #jciindia #donate #WHO #jciindianhq #Zone4JCIIndia #COVID19 #youth #GiveBloodSaveLife #blooddonation #blooddonor #donateblood #donatebloodsavelives #coronavirus #DonateBloodSaveLife #JCIRise #GiveBloodandKeepTheWorldBeating https://t.co/HcvfKk4huL","Twitter Web App",280,,,,FALSE,FALSE,4,0,,,"JCI wbdd2021 jciindia donate WHO jciindianhq Zone4JCIIndia COVID19 youth GiveBloodSaveLife blooddonation blooddonor donateblood donatebloodsavelives coronavirus DonateBloodSaveLife JCIRise GiveBloodandKeepTheWorldBeating",,,,,"http://pbs.twimg.com/media/E30lIAUVcAcMME4.jpg","https://t.co/HcvfKk4huL","https://twitter.com/nbhvr/status/1404319505245872128/photo/1","photo","http://pbs.twimg.com/media/E30lIAUVcAcMME4.jpg","https://t.co/HcvfKk4huL","https://twitter.com/nbhvr/status/1404319505245872128/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nbhvr/status/1404319505245872128","N.B. H<U+1D00><U+0280>s<U+029C><U+1D00><U+1D20><U+1D00><U+0280><U+1D05><U+029C><U+1D00><U+0274> R<U+1D07><U+1D05><U+1D05><U+028F>","Tirupati","<U+0001D470><U+0001D48F><U+0001D495><U+0001D486><U+0001D493><U+0001D48F><U+0001D482><U+0001D495><U+0001D48A><U+0001D490><U+0001D48F><U+0001D482><U+0001D48D> <U+0001D476><U+0001D487><U+0001D487><U+0001D48A><U+0001D484><U+0001D486><U+0001D493> - <U+0001D470><U+0001D470><U+0001D47B> <U+0001D47B><U+0001D48A><U+0001D493><U+0001D496><U+0001D491><U+0001D482><U+0001D495><U+0001D48A>",,FALSE,475,332,4,721,1677,2009-09-21 15:54:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/76059135/1538567671","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1349347266687954947/IIfoVtS6_normal.jpg"
"x1356167883278098436","x1404317109027586051",2021-06-14 05:57:44,"EarlyApprove","Making a donation is the ultimate sign of solidarity. Actions speak louder than words.” – Ibrahim Hooper
#WorldBloodDonorDay2021 #donate #donateblood #Blood  #DonateBloodSaveLife #GiveBlood  #blooddonation #savelife #stayathome #COVID19  #earlyapprove #savelives #help #health https://t.co/KJSq9xbod5","Twitter Web App",276,,,,FALSE,FALSE,0,1,,,"WorldBloodDonorDay2021 donate donateblood Blood DonateBloodSaveLife GiveBlood blooddonation savelife stayathome COVID19 earlyapprove savelives help health",,,,,"http://pbs.twimg.com/media/E30iV08WYAAc-5V.jpg","https://t.co/KJSq9xbod5","https://twitter.com/EarlyApprove/status/1404317109027586051/photo/1","photo","http://pbs.twimg.com/media/E30iV08WYAAc-5V.jpg","https://t.co/KJSq9xbod5","https://twitter.com/EarlyApprove/status/1404317109027586051/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EarlyApprove/status/1404317109027586051","EarlyApprove","Dubai","Early Approve is a digital marketplace that exhibits solutions for your financial needs, like Personal loan, Credit cards, Car loan, Home loan, Mortgage loan.","https://t.co/qBE3uqPgmQ",FALSE,19,193,0,84,5,2021-02-01 09:10:10,FALSE,"https://t.co/qBE3uqPgmQ","https://www.earlyapprove.com/",,"https://pbs.twimg.com/profile_banners/1356167883278098436/1623313645",,"http://pbs.twimg.com/profile_images/1402905205021282310/FQsctp8F_normal.jpg"
"x960564664693338112","x1404307995975032833",2021-06-14 05:21:31,"zapiotechnology","Give blood and keep the world beating... 
World Blood Donor Day

#blooddonation #blooddonor #blood #donateblood #giveblood #blooddonors #donate #donatebloodsavelives #worldblooddonorday #blooddonarday2021 #donatebloodtoday #covid19 #staysafe #zapio https://t.co/1k16pScHwc","Twitter Web App",248,,,,FALSE,FALSE,0,2,,,"blooddonation blooddonor blood donateblood giveblood blooddonors donate donatebloodsavelives worldblooddonorday blooddonarday2021 donatebloodtoday covid19 staysafe zapio",,,,,"http://pbs.twimg.com/media/E30aq68VkAMRwQ9.jpg","https://t.co/1k16pScHwc","https://twitter.com/zapiotechnology/status/1404307995975032833/photo/1","photo","http://pbs.twimg.com/media/E30aq68VkAMRwQ9.jpg","https://t.co/1k16pScHwc","https://twitter.com/zapiotechnology/status/1404307995975032833/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/zapiotechnology/status/1404307995975032833","Zapiotech.com","Dubai, United Arab Emirates","We are #1 Web Design Company in Dubai who believe that new value can be created wherever people, business, and technology collide.","https://t.co/0UjEAdp9Sb",FALSE,67,390,0,1153,27,2018-02-05 17:23:57,FALSE,"https://t.co/0UjEAdp9Sb","https://www.zapiotech.com",,"https://pbs.twimg.com/profile_banners/960564664693338112/1614921252","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1289507093796524033/hbAf5CWx_normal.jpg"
"x1400348853187092482","x1404302107625279488",2021-06-14 04:58:07,"indianews_com","This gentleman at a traffic signal in Hyderabad, lost his job due to covid, This was not to demean him in any way, but to show his plight. How many others must be suffering in the same way? Kindly donate if you can #COVID19 #donate #hyderabad 
Photo by @abbasrazvi https://t.co/49TtnPwNj6","Twitter for Android",264,,,,FALSE,FALSE,0,0,,,"COVID19 donate hyderabad",,,,,"http://pbs.twimg.com/media/E30VUwmX0AMpkvW.jpg","https://t.co/49TtnPwNj6","https://twitter.com/indianewsfan/status/1404302107625279488/photo/1","photo","http://pbs.twimg.com/media/E30VUwmX0AMpkvW.jpg","https://t.co/49TtnPwNj6","https://twitter.com/indianewsfan/status/1404302107625279488/photo/1",,"x36872829","abbasrazvi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/indianews_com/status/1404302107625279488","Indianews","Mumbai, India","India news an Independent citizen journalist, proud to be in this field, opinion are personal","https://t.co/vJpb0UdAKv",FALSE,13,88,0,281,3,2021-06-03 07:09:33,FALSE,"https://t.co/vJpb0UdAKv","http://www.indianews.com",,,,"http://pbs.twimg.com/profile_images/1403610029740019717/sFqmm7rx_normal.png"
"x1245650326150995970","x1404291620292370438",2021-06-14 04:16:27,"JaslokHospital_","#Blood donation will always be the need of the hour. 
Vaccinating against #COVID19 prevents one from donating blood for 14 days. 
This #WorldBloodDonorDay2021 save lives &amp; donate blood

#blooddonorday2021 #donate #BeKind https://t.co/GTkGe6oQSz","Twitter for Android",224,,,,FALSE,FALSE,1,1,,,"Blood COVID19 WorldBloodDonorDay2021 blooddonorday2021 donate BeKind",,,,,"http://pbs.twimg.com/media/E30LyR4VgAULV1v.jpg","https://t.co/GTkGe6oQSz","https://twitter.com/JaslokHospital_/status/1404291620292370438/photo/1","photo","http://pbs.twimg.com/media/E30LyR4VgAULV1v.jpg","https://t.co/GTkGe6oQSz","https://twitter.com/JaslokHospital_/status/1404291620292370438/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JaslokHospital_/status/1404291620292370438","Jaslok Hospital & Research Centre","Mumbai, India","Jaslok Hospital & Research Centre is one of the oldest multi speciality tertiary care hospital's in India. 
Awarded as Excellence in Super Speciality by Times","https://t.co/frqIgosdaa",FALSE,220,220,0,189,71,2020-04-02 09:52:47,FALSE,"https://t.co/frqIgosdaa","http://www.jaslokhospital.net",,"https://pbs.twimg.com/profile_banners/1245650326150995970/1621575936",,"http://pbs.twimg.com/profile_images/1245651839262965761/vZcdH3RR_normal.jpg"
"x550008211","x1404264778420277250",2021-06-14 02:29:47,"Niteshmalakar18","#WorldBloodDonorDay
#TrueBloodPump
#WorldBloodDonorDay2021 There is no substitute for blood, blood donation is great donation, blood donation reduces the risk of heart disease.
#blooddonorday 
@BloodDonorsIn #donate #BLOOD #DettolSalutes #COVID19 #COVID https://t.co/PvJoBGm1wf","Twitter for Android",253,,,,FALSE,FALSE,8,2,,,"WorldBloodDonorDay TrueBloodPump WorldBloodDonorDay2021 blooddonorday donate BLOOD DettolSalutes COVID19 COVID",,,,,"http://pbs.twimg.com/media/E3zzXVpVgAA1C93.jpg","https://t.co/PvJoBGm1wf","https://twitter.com/Niteshmalakar18/status/1404264778420277250/photo/1","photo","http://pbs.twimg.com/media/E3zzXVpVgAA1C93.jpg","https://t.co/PvJoBGm1wf","https://twitter.com/Niteshmalakar18/status/1404264778420277250/photo/1",,"x18329263","BloodDonorsIn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Niteshmalakar18/status/1404264778420277250","Nitesh saini","Rajasthan, India","","https://t.co/6BuJ2MZtFr",FALSE,88,58,0,63,4046,2012-04-10 10:52:27,FALSE,"https://t.co/6BuJ2MZtFr","https://instagram.com/niteshsaini_0701?igshid=1gyic6oxtuwrk",,"https://pbs.twimg.com/profile_banners/550008211/1593103959","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1298310021013364736/OKuNvfz9_normal.jpg"
"x1248164931930914816","x1404117769751126017",2021-06-13 16:45:38,"sankshita","Your Donations Can Save My Husband's Life From Covid 19, Please Support https://t.co/dwfwFBUcpC 

#COVID19  #donate #coronavirus #Donation","Twitter for iPhone",138,,,,FALSE,FALSE,2,0,,,"COVID19 donate coronavirus Donation",,"impactguru.com/s/jJ9WK3","https://t.co/dwfwFBUcpC","http://impactguru.com/s/jJ9WK3",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sankshita/status/1404117769751126017","Sankshita Anand","","",,FALSE,15,95,0,10,0,2020-04-09 08:25:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/1248164931930914816/1619242636",,"http://pbs.twimg.com/profile_images/1390885653814996994/50be_met_normal.jpg"
"x1257634564672851968","x1404063608590409731",2021-06-13 13:10:25,"arunyadav1947","Give Blood <U+0001FA78> and keep the <U+0001F30D> World beating <U+2764><U+FE0F>

#JCI #wbdd2021 #jciindia #WBDD #donate #WHO #jciindianhq #Zone4JCIIndia #COVID19 #youth #blooddonor #blood #donateblood #giveblood #donatebloodsavelives #GiveBloodandKeepTheWorldBeating 
@WHO @BloodDonorsIn @jcileaders","Twitter for Android",264,"x1404062104466857995","x1257634564672851968","arunyadav1947",FALSE,FALSE,1,1,,,"JCI wbdd2021 jciindia WBDD donate WHO jciindianhq Zone4JCIIndia COVID19 youth blooddonor blood donateblood giveblood donatebloodsavelives GiveBloodandKeepTheWorldBeating",,,,,,,,,,,,,"x14499829 x18329263 x24236583","WHO BloodDonorsIn jcileaders","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json","Mumbai","Mumbai, India","city","India","IN","NA NA","NA NA","72.74484 73.003648 73.003648 72.74484 18.845343 18.845343 19.502937 19.502937","https://twitter.com/arunyadav1947/status/1404063608590409731","ARUN YADAV | <U+0905><U+0930><U+0941><U+0923> <U+092F><U+093E><U+0926><U+0935>","Mumbai","<U+092E><U+093E><U+0901><U+0001F496>
https://t.co/PJNgDPkHiB
<U+0001F448><U+0001F448><U+0001F448><U+0001F448><U+0001F448><U+0001F448><U+0001F62D> please help us for 3 month baby treatment in link<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F64F><U+0001F64F>","https://t.co/1G6Z21mHtc",FALSE,71,1909,0,830,2210,2020-05-05 11:34:03,FALSE,"https://t.co/1G6Z21mHtc","http://bit.ly/help-jay-yadav1",,"https://pbs.twimg.com/profile_banners/1257634564672851968/1614934722",,"http://pbs.twimg.com/profile_images/1367716399150370817/L5B_oU0t_normal.jpg"
"x796322602230935552","x1404033261714644995",2021-06-13 11:09:49,"NishitDoshi144","Mumbai-based celebrity manager-mother, presently in Guwahati, volunteered to breastfeed/donate her milk to COVID-19 orphans. Women were also encouraged by husbands to donate their milk, inspired by Ronita's initiative.

#Breastfeed #Milk #Donate #Nurse #Mumbai #Guwahati  #COVID19","Twitter Web App",280,,,,FALSE,FALSE,2,8,,,"Breastfeed Milk Donate Nurse Mumbai Guwahati COVID19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NishitDoshi144/status/1404033261714644995","Nishit Doshi","","* Founder & Proprietor, Midknight Creatives.
* Communications Professional.
* Intrepid Traveller.
* Bullish.
* Photophile.",,FALSE,35,69,0,374,9,2016-11-09 12:04:38,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1388500203221655553/reNzwF84_normal.jpg"
"x49011247","x1403925670313422857",2021-06-13 04:02:18,"MadanRao","Day 3 is today - so sign up now! <U+0001F64F>

Registration/agenda: https://t.co/ZxI7xn67hf 

#design #DUp21 @DesignUpConf #DesignUpForACause #conference #fundraiser #COVID19 #UX #experience #WFH #impact #leadership #donate #inspiration #excellence https://t.co/WMjxlDLzdc","Twitter Web App",237,,,,TRUE,FALSE,2,1,,,"design DUp21 DesignUpForACause conference fundraiser COVID19 UX experience WFH impact leadership donate inspiration excellence",,"cause.designup.io twitter.com/YourStoryCo/st…","https://t.co/ZxI7xn67hf https://t.co/WMjxlDLzdc","https://cause.designup.io/ https://twitter.com/YourStoryCo/status/1400667381064687623",,,,,,,,,"x777402844991193088","DesignUpConf","en","x1400667381064687623","This international conference features a star cast of design experts – and also a virtual fundraising event for pandemic relief.

@DesignUpConf @jdallcaps  @beingshivashiva #design #DUp21 #DesignUpForACause #pandemic #fundraiser

<U+270D><U+0001F3FC>  - @MadanRao

https://t.co/10BD4kKhXt",2021-06-04 04:15:01,"Buffer",26,17,"x15338256","YourStoryCo","YourStory",258321,973,114458,"India","India's leading media-tech company for stories of the entrepreneur in YOU! Follow @YSMoneyMatters, @Yourstory_Club, @thecaptableco & @YourStoryEdu",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MadanRao/status/1403925670313422857","Madanmohan Rao","Bangalore","Author and consultant in knowledge management, ICT4D, innovation, new media; world music editor and DJ","http://t.co/KwovdXhRqn",FALSE,8961,9860,1893,53401,1891,2009-06-20 13:55:01,FALSE,"http://t.co/KwovdXhRqn","http://amzn.to/NpHAoE",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/272940548/Madan2-Singapore_normal.jpg"
"x1093290476315332608","x1403862668298141697",2021-06-12 23:51:57,"AtudTendong","A member of Joyous Charity who happens to be a #medical #Practitioner was testing the heart beat of the children,spoke and educated the children about #COVID19 and ways of prevention. Equally shared free #facemask. Also spoke on #hygiene and #Sanitation in the #Orphanage. #Donate https://t.co/Hcf06nCeUq","Twitter for Android",280,,,,FALSE,FALSE,2,0,,,"medical Practitioner COVID19 facemask hygiene Sanitation Orphanage Donate",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1403862543832133636/pu/img/XO5l4YC2HT_oumzi.jpg","https://t.co/Hcf06nCeUq","https://twitter.com/AtudTendong/status/1403862668298141697/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1403862543832133636/pu/img/XO5l4YC2HT_oumzi.jpg","https://t.co/Hcf06nCeUq","https://twitter.com/AtudTendong/status/1403862668298141697/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AtudTendong/status/1403862668298141697","Joyous Charity Organization","Cameroon","Join #JoyousCharity as we Empower Youths,ReachOut to Vulnerable Families,Orphanages,Poor Children,& Disabled Persons in Need.We are Hope Givers!We fight Hunger!","https://t.co/9NOy8Z4OFV",FALSE,563,5002,1,410,1780,2019-02-06 23:28:56,FALSE,"https://t.co/9NOy8Z4OFV","https://www.facebook.com/Joyous-Charity-Organization-JCO-107156557467992/?referrer",,"https://pbs.twimg.com/profile_banners/1093290476315332608/1593462497",,"http://pbs.twimg.com/profile_images/1403859014874808323/65eaJmAo_normal.jpg"
"x1093290476315332608","x1403874951401246721",2021-06-13 00:40:45,"AtudTendong","#JoyousCharity Fighting against #COVID19 . Support our projects. We have limited #Funds to continue running this Projects. #donate https://t.co/DBUcNjyngl","Twitter for Android",130,,,,FALSE,FALSE,1,0,,,"JoyousCharity COVID19 Funds donate",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1403872189678510083/pu/img/NX6kbhnMpJcO22PV.jpg","https://t.co/DBUcNjyngl","https://twitter.com/AtudTendong/status/1403874951401246721/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1403872189678510083/pu/img/NX6kbhnMpJcO22PV.jpg","https://t.co/DBUcNjyngl","https://twitter.com/AtudTendong/status/1403874951401246721/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AtudTendong/status/1403874951401246721","Joyous Charity Organization","Cameroon","Join #JoyousCharity as we Empower Youths,ReachOut to Vulnerable Families,Orphanages,Poor Children,& Disabled Persons in Need.We are Hope Givers!We fight Hunger!","https://t.co/9NOy8Z4OFV",FALSE,563,5002,1,410,1780,2019-02-06 23:28:56,FALSE,"https://t.co/9NOy8Z4OFV","https://www.facebook.com/Joyous-Charity-Organization-JCO-107156557467992/?referrer",,"https://pbs.twimg.com/profile_banners/1093290476315332608/1593462497",,"http://pbs.twimg.com/profile_images/1403859014874808323/65eaJmAo_normal.jpg"
